chr_id_short	Start	End	Strand	gene	locus_tag	Genbank ID	Chromosome	chr_length
chrXIII	468445	469476	-	SRT1	YMR101C	BK006946.2	NC_001145.3	924431
chrXIII	469848	472352	-	LAF1	YMR102C	BK006946.2	NC_001145.3	924431
chrXIII	472902	473264	-	YMR103C	YMR103C	BK006946.2	NC_001145.3	924431
chrXIII	473420	475453	-	YPK2	YMR104C	BK006946.2	NC_001145.3	924431
chrXIII	475897	477606	-	PGM2	YMR105C	BK006946.2	NC_001145.3	924431
chrXIII	478064	478258	+	YMR105W-A	YMR105W-A	BK006946.2	NC_001145.3	924431
chrXIII	478301	480190	-	YKU80	YMR106C	BK006946.2	NC_001145.3	924431
chrXIII	480621	480693	-	YNCM0025C	YNCM0025C	BK006946.2	NC_001145.3	924431
chrXIII	483014	483361	+	SPG4	YMR107W	BK006946.2	NC_001145.3	924431
chrXIII	484084	486147	+	ILV2	YMR108W	BK006946.2	NC_001145.3	924431
chrXIII	486587	490246	+	MYO5	YMR109W	BK006946.2	NC_001145.3	924431
chrXIII	490394	491992	-	HFD1	YMR110C	BK006946.2	NC_001145.3	924431
chrXIII	492404	493792	-	EUC1	YMR111C	BK006946.2	NC_001145.3	924431
chrXIII	494100	494495	-	MED11	YMR112C	BK006946.2	NC_001145.3	924431
chrXIII	494999	496282	+	FOL3	YMR113W	BK006946.2	NC_001145.3	924431
chrXIII	496343	497449	-	YMR114C	YMR114C	BK006946.2	NC_001145.3	924431
chrXIII	497704	499209	+	MGR3	YMR115W	BK006946.2	NC_001145.3	924431
chrXIII	499456	500688	-	ASC1	YMR116C	BK006946.2	NC_001145.3	924431
chrXIII	499984	500072	-	SNR24	YNCM0026C	BK006946.2	NC_001145.3	924431
chrXIII	501250	501891	-	SPC24	YMR117C	BK006946.2	NC_001145.3	924431
chrXIII	502144	502734	-	SHH3	YMR118C	BK006946.2	NC_001145.3	924431
chrXIII	504895	505008	+	YNCM0027W	YNCM0027W	BK006946.2	NC_001145.3	924431
chrXIII	505333	507207	+	ASI1	YMR119W	BK006946.2	NC_001145.3	924431
chrXIII	507502	509280	-	ADE17	YMR120C	BK006946.2	NC_001145.3	924431
chrXIII	509734	510348	-	RPL15B	YMR121C	BK006946.2	NC_001145.3	924431
chrXIII	510701	511075	-	YMR122C	YMR122C	BK006946.2	NC_001145.3	924431
chrXIII	511315	511569	+	NCW1	YMR122W-A	BK006946.2	NC_001145.3	924431
chrXIII	513593	513961	+	PKR1	YMR123W	BK006946.2	NC_001145.3	924431
chrXIII	514456	517287	+	EPO1	YMR124W	BK006946.2	NC_001145.3	924431
chrXIII	517539	520446	+	STO1	YMR125W	BK006946.2	NC_001145.3	924431
chrXIII	520761	521789	-	DLT1	YMR126C	BK006946.2	NC_001145.3	924431
chrXIII	522329	523345	-	SAS2	YMR127C	BK006946.2	NC_001145.3	924431
chrXIII	523696	527499	+	ECM16	YMR128W	BK006946.2	NC_001145.3	924431
chrXIII	527804	531817	+	POM152	YMR129W	BK006946.2	NC_001145.3	924431
chrXIII	532119	533027	+	DPI35	YMR130W	BK006946.2	NC_001145.3	924431
chrXIII	533163	534698	-	RRB1	YMR131C	BK006946.2	NC_001145.3	924431
chrXIII	534944	535570	-	JLP2	YMR132C	BK006946.2	NC_001145.3	924431
chrXIII	536207	537609	+	REC114	YMR133W	BK006946.2	NC_001145.3	924431
chrXIII	537838	538551	+	ERG29	YMR134W	BK006946.2	NC_001145.3	924431
chrXIII	538689	540056	-	GID8	YMR135C	BK006946.2	NC_001145.3	924431
chrXIII	541199	542881	+	GAT2	YMR136W	BK006946.2	NC_001145.3	924431
chrXIII	542978	544963	-	PSO2	YMR137C	BK006946.2	NC_001145.3	924431
chrXIII	545155	545730	+	CIN4	YMR138W	BK006946.2	NC_001145.3	924431
chrXIII	546125	547237	+	RIM11	YMR139W	BK006946.2	NC_001145.3	924431
chrXIII	547714	549183	+	SIP5	YMR140W	BK006946.2	NC_001145.3	924431
chrXIII	549736	550044	-	YMR141C	YMR141C	BK006946.2	NC_001145.3	924431
chrXIII	550206	551207	-	RPL13B	YMR142C	BK006946.2	NC_001145.3	924431
chrXIII	551928	552903	+	RPS16A	YMR143W	BK006946.2	NC_001145.3	924431
chrXIII	553362	554390	+	FDO1	YMR144W	BK006946.2	NC_001145.3	924431
chrXIII	554793	556475	-	NDE1	YMR145C	BK006946.2	NC_001145.3	924431
chrXIII	557481	558524	-	TIF34	YMR146C	BK006946.2	NC_001145.3	924431
chrXIII	559199	560812	+	LDO45	YMR147W	BK006946.2	NC_001145.3	924431
chrXIII	560366	560812	+	LDO16	YMR148W	BK006946.2	NC_001145.3	924431
chrXIII	560996	561856	+	SWP1	YMR149W	BK006946.2	NC_001145.3	924431
chrXIII	561956	562528	-	IMP1	YMR150C	BK006946.2	NC_001145.3	924431
chrXIII	563096	564193	+	YIM1	YMR152W	BK006946.2	NC_001145.3	924431
chrXIII	564435	565862	+	NUP53	YMR153W	BK006946.2	NC_001145.3	924431
chrXIII	565999	568182	-	RIM13	YMR154C	BK006946.2	NC_001145.3	924431
chrXIII	568551	570194	+	YMR155W	YMR155W	BK006946.2	NC_001145.3	924431
chrXIII	570300	571016	-	TPP1	YMR156C	BK006946.2	NC_001145.3	924431
chrXIII	571277	572044	-	AIM36	YMR157C	BK006946.2	NC_001145.3	924431
chrXIII	572248	572715	+	MRPS8	YMR158W	BK006946.2	NC_001145.3	924431
chrXIII	572883	572955	-	EMT4	YNCM0028C	BK006946.2	NC_001145.3	924431
chrXIII	573194	573331	-	YMR158C-A	YMR158C-A	BK006946.2	NC_001145.3	924431
chrXIII	574476	574928	-	ATG16	YMR159C	BK006946.2	NC_001145.3	924431
chrXIII	575066	577516	+	YMR160W	YMR160W	BK006946.2	NC_001145.3	924431
chrXIII	577718	578392	+	HLJ1	YMR161W	BK006946.2	NC_001145.3	924431
chrXIII	578951	583921	-	DNF3	YMR162C	BK006946.2	NC_001145.3	924431
chrXIII	584271	586388	-	INP2	YMR163C	BK006946.2	NC_001145.3	924431
chrXIII	586636	586709	-	YNCM0029C	YNCM0029C	BK006946.2	NC_001145.3	924431
chrXIII	587274	589550	-	MSS11	YMR164C	BK006946.2	NC_001145.3	924431
chrXIII	590040	592628	-	PAH1	YMR165C	BK006946.2	NC_001145.3	924431
chrXIII	593367	594473	-	MME1	YMR166C	BK006946.2	NC_001145.3	924431
chrXIII	594886	597195	+	MLH1	YMR167W	BK006946.2	NC_001145.3	924431
chrXIII	597332	599158	-	CEP3	YMR168C	BK006946.2	NC_001145.3	924431
chrXIII	599352	600872	-	ALD3	YMR169C	BK006946.2	NC_001145.3	924431
chrXIII	601562	603082	-	ALD2	YMR170C	BK006946.2	NC_001145.3	924431
chrXIII	603868	605520	-	EAR1	YMR171C	BK006946.2	NC_001145.3	924431
chrXIII	605981	608140	+	HOT1	YMR172W	BK006946.2	NC_001145.3	924431
chrXIII	608689	609981	+	DDR48	YMR173W	BK006946.2	NC_001145.3	924431
chrXIII	610159	610365	-	PAI3	YMR174C	BK006946.2	NC_001145.3	924431
chrXIII	611016	611255	+	SIP18	YMR175W	BK006946.2	NC_001145.3	924431
chrXIII	611314	611508	+	YMR175W-A	YMR175W-A	BK006946.2	NC_001145.3	924431
chrXIII	611740	615975	+	ECM5	YMR176W	BK006946.2	NC_001145.3	924431
chrXIII	616566	618098	+	MMT1	YMR177W	BK006946.2	NC_001145.3	924431
chrXIII	618479	619303	+	FPY1	YMR178W	BK006946.2	NC_001145.3	924431
chrXIII	619858	622134	+	SPT21	YMR179W	BK006946.2	NC_001145.3	924431
chrXIII	622251	623213	-	CTL1	YMR180C	BK006946.2	NC_001145.3	924431
chrXIII	623616	624080	-	YMR181C	YMR181C	BK006946.2	NC_001145.3	924431
chrXIII	624532	625167	-	RGM1	YMR182C	BK006946.2	NC_001145.3	924431
chrXIII	625811	625897	+	MIN3	YMR182W-A	BK006946.2	NC_001145.3	924431
chrXIII	626349	626654	+	SNR83	YNCM0030W	BK006946.2	NC_001145.3	924431
chrXIII	626921	627808	-	SSO2	YMR183C	BK006946.2	NC_001145.3	924431
chrXIII	628189	628785	+	ADD37	YMR184W	BK006946.2	NC_001145.3	924431
chrXIII	629025	631970	+	RTP1	YMR185W	BK006946.2	NC_001145.3	924431
chrXIII	632355	634472	+	HSC82	YMR186W	BK006946.2	NC_001145.3	924431
chrXIII	634689	635984	-	YMR187C	YMR187C	BK006946.2	NC_001145.3	924431
chrXIII	636291	637004	-	MRPS17	YMR188C	BK006946.2	NC_001145.3	924431
chrXIII	637500	640604	+	GCV2	YMR189W	BK006946.2	NC_001145.3	924431
chrXIII	640915	645258	-	SGS1	YMR190C	BK006946.2	NC_001145.3	924431
chrXIII	645656	646777	+	SPG5	YMR191W	BK006946.2	NC_001145.3	924431
chrXIII	647118	649280	+	GYL1	YMR192W	BK006946.2	NC_001145.3	924431
chrXIII	650036	650812	+	MRPL24	YMR193W	BK006946.2	NC_001145.3	924431
chrXIII	651145	651910	+	RPL36A	YMR194W	BK006946.2	NC_001145.3	924431
chrXIII	652275	652532	+	SNR11	YNCM0031W	BK006946.2	NC_001145.3	924431
chrXIII	652594	652887	-	CMC4	YMR194C-B	BK006946.2	NC_001145.3	924431
chrXIII	654034	654417	+	ICY1	YMR195W	BK006946.2	NC_001145.3	924431
chrXIII	655076	658342	+	YMR196W	YMR196W	BK006946.2	NC_001145.3	924431
chrXIII	658545	659198	-	VTI1	YMR197C	BK006946.2	NC_001145.3	924431
chrXIII	659745	661529	+	CIK1	YMR198W	BK006946.2	NC_001145.3	924431
chrXIII	662644	664284	+	CLN1	YMR199W	BK006946.2	NC_001145.3	924431
chrXIII	664752	665522	+	ROT1	YMR200W	BK006946.2	NC_001145.3	924431
chrXIII	665845	667044	-	RAD14	YMR201C	BK006946.2	NC_001145.3	924431
chrXIII	667288	667456	-	RNA170	YNCM0032C	BK006946.2	NC_001145.3	924431
chrXIII	667537	668205	+	ERG2	YMR202W	BK006946.2	NC_001145.3	924431
chrXIII	668492	669655	+	TOM40	YMR203W	BK006946.2	NC_001145.3	924431
chrXIII	670063	671325	-	INP1	YMR204C	BK006946.2	NC_001145.3	924431
chrXIII	671887	674766	-	PFK2	YMR205C	BK006946.2	NC_001145.3	924431
chrXIII	675896	676837	+	YMR206W	YMR206W	BK006946.2	NC_001145.3	924431
chrXIII	677193	683564	-	HFA1	YMR207C	BK006946.2	NC_001145.3	924431
chrXIII	684467	685798	+	ERG12	YMR208W	BK006946.2	NC_001145.3	924431
chrXIII	685911	687284	-	YMR209C	YMR209C	BK006946.2	NC_001145.3	924431
chrXIII	687516	688865	+	MGL2	YMR210W	BK006946.2	NC_001145.3	924431
chrXIII	689083	690510	+	DML1	YMR211W	BK006946.2	NC_001145.3	924431
chrXIII	690695	693043	-	EFR3	YMR212C	BK006946.2	NC_001145.3	924431
chrXIII	693381	695153	+	CEF1	YMR213W	BK006946.2	NC_001145.3	924431
chrXIII	695350	696483	+	SCJ1	YMR214W	BK006946.2	NC_001145.3	924431
chrXIII	696796	698370	+	GAS3	YMR215W	BK006946.2	NC_001145.3	924431
chrXIII	698811	701039	-	SKY1	YMR216C	BK006946.2	NC_001145.3	924431
chrXIII	701790	703367	+	GUA1	YMR217W	BK006946.2	NC_001145.3	924431
chrXIII	703579	706887	-	TRS130	YMR218C	BK006946.2	NC_001145.3	924431
chrXIII	707133	712109	+	ESC1	YMR219W	BK006946.2	NC_001145.3	924431
chrXIII	712316	713671	+	ERG8	YMR220W	BK006946.2	NC_001145.3	924431
chrXIII	713931	715445	-	FMP42	YMR221C	BK006946.2	NC_001145.3	924431
chrXIII	715638	716309	-	FSH2	YMR222C	BK006946.2	NC_001145.3	924431
chrXIII	716715	718130	+	UBP8	YMR223W	BK006946.2	NC_001145.3	924431
chrXIII	718575	720653	-	MRE11	YMR224C	BK006946.2	NC_001145.3	924431
chrXIII	720960	721403	-	MRPL44	YMR225C	BK006946.2	NC_001145.3	924431
chrXIII	721593	722396	-	YMR226C	YMR226C	BK006946.2	NC_001145.3	924431
chrXIII	722613	724385	-	TAF7	YMR227C	BK006946.2	NC_001145.3	924431
chrXIII	724626	725651	+	MTF1	YMR228W	BK006946.2	NC_001145.3	924431
chrXIII	725934	731123	-	RRP5	YMR229C	BK006946.2	NC_001145.3	924431
chrXIII	732414	733141	+	RPS10B	YMR230W	BK006946.2	NC_001145.3	924431
chrXIII	733268	733456	+	YMR230W-A	YMR230W-A	BK006946.2	NC_001145.3	924431
chrXIII	733545	736634	+	PEP5	YMR231W	BK006946.2	NC_001145.3	924431
chrXIII	736926	738959	+	FUS2	YMR232W	BK006946.2	NC_001145.3	924431
chrXIII	739185	739865	+	TRI1	YMR233W	BK006946.2	NC_001145.3	924431
chrXIII	740266	741312	+	RNH1	YMR234W	BK006946.2	NC_001145.3	924431
chrXIII	741512	742735	-	RNA1	YMR235C	BK006946.2	NC_001145.3	924431
chrXIII	742971	743444	+	TAF9	YMR236W	BK006946.2	NC_001145.3	924431
chrXIII	743749	745923	+	BCH1	YMR237W	BK006946.2	NC_001145.3	924431
chrXIII	746353	747729	+	DFG5	YMR238W	BK006946.2	NC_001145.3	924431
chrXIII	747892	747963	-	YNCM0033C	YNCM0033C	BK006946.2	NC_001145.3	924431
chrXIII	748262	749677	-	RNT1	YMR239C	BK006946.2	NC_001145.3	924431
chrXIII	749930	751240	-	CUS1	YMR240C	BK006946.2	NC_001145.3	924431
chrXIII	751961	752905	+	YHM2	YMR241W	BK006946.2	NC_001145.3	924431
chrXIII	753225	754220	-	RPL20A	YMR242C	BK006946.2	NC_001145.3	924431
chrXIII	754297	754386	+	YMR242W-A	YMR242W-A	BK006946.2	NC_001145.3	924431
chrXIII	754838	756166	-	ZRC1	YMR243C	BK006946.2	NC_001145.3	924431
chrXIII	757250	758317	+	YMR244W	YMR244W	BK006946.2	NC_001145.3	924431
chrXIII	758517	758831	-	COA6	YMR244C-A	BK006946.2	NC_001145.3	924431
chrXIII	759807	761891	+	FAA4	YMR246W	BK006946.2	NC_001145.3	924431
chrXIII	762110	763113	-	SNR86	YNCM0034C	BK006946.2	NC_001145.3	924431
chrXIII	763351	768039	-	RKR1	YMR247C	BK006946.2	NC_001145.3	924431
chrXIII	768369	768441	-	YNCM0035C	YNCM0035C	BK006946.2	NC_001145.3	924431
chrXIII	769283	769426	+	YMR247W-A	YMR247W-A	BK006946.2	NC_001145.3	924431
chrXIII	770801	772558	+	GAD1	YMR250W	BK006946.2	NC_001145.3	924431
chrXIII	772915	774015	+	GTO3	YMR251W	BK006946.2	NC_001145.3	924431
chrXIII	774752	774931	+	HOR7	YMR251W-A	BK006946.2	NC_001145.3	924431
chrXIII	775315	775719	-	MLO1	YMR252C	BK006946.2	NC_001145.3	924431
chrXIII	775946	777190	-	YMR253C	YMR253C	BK006946.2	NC_001145.3	924431
chrXIII	777615	777923	-	YMR254C	YMR254C	BK006946.2	NC_001145.3	924431
chrXIII	778001	778567	+	GFD1	YMR255W	BK006946.2	NC_001145.3	924431
chrXIII	778945	779127	-	COX7	YMR256C	BK006946.2	NC_001145.3	924431
chrXIII	779629	782031	-	PET111	YMR257C	BK006946.2	NC_001145.3	924431
chrXIII	782620	784281	-	ROY1	YMR258C	BK006946.2	NC_001145.3	924431
chrXIII	784621	788883	-	TRM732	YMR259C	BK006946.2	NC_001145.3	924431
chrXIII	789378	789839	-	TIF11	YMR260C	BK006946.2	NC_001145.3	924431
chrXIII	790205	793369	-	TPS3	YMR261C	BK006946.2	NC_001145.3	924431
chrXIII	793726	794667	+	YMR262W	YMR262W	BK006946.2	NC_001145.3	924431
chrXIII	794919	795524	+	SAP30	YMR263W	BK006946.2	NC_001145.3	924431
chrXIII	795805	796416	+	CUE1	YMR264W	BK006946.2	NC_001145.3	924431
chrXIII	796540	797925	-	YMR265C	YMR265C	BK006946.2	NC_001145.3	924431
chrXIII	798518	801379	+	RSN1	YMR266W	BK006946.2	NC_001145.3	924431
chrXIII	801772	802704	+	PPA2	YMR267W	BK006946.2	NC_001145.3	924431
chrXIII	802888	804222	-	PRP24	YMR268C	BK006946.2	NC_001145.3	924431
chrXIII	804456	805091	+	TMA23	YMR269W	BK006946.2	NC_001145.3	924431
chrXIII	805326	806423	-	RRN9	YMR270C	BK006946.2	NC_001145.3	924431
chrXIII	806865	807548	-	URA10	YMR271C	BK006946.2	NC_001145.3	924431
chrXIII	808246	808317	-	CDC65	YNCM0036C	BK006946.2	NC_001145.3	924431
chrXIII	809623	810777	-	SCS7	YMR272C	BK006946.2	NC_001145.3	924431
chrXIII	811089	811196	+	YMR272W-B	YMR272W-B	BK006946.2	NC_001145.3	924431
chrXIII	811233	813980	-	ZDS1	YMR273C	BK006946.2	NC_001145.3	924431
chrXIII	814364	815311	-	RCE1	YMR274C	BK006946.2	NC_001145.3	924431
chrXIII	815651	818581	-	BUL1	YMR275C	BK006946.2	NC_001145.3	924431
chrXIII	818827	819948	+	DSK2	YMR276W	BK006946.2	NC_001145.3	924431
chrXIII	820256	822454	+	FCP1	YMR277W	BK006946.2	NC_001145.3	924431
chrXIII	822763	824631	+	PRM15	YMR278W	BK006946.2	NC_001145.3	924431
chrXIII	824729	826351	-	ATR2	YMR279C	BK006946.2	NC_001145.3	924431
chrXIII	827028	831329	-	CAT8	YMR280C	BK006946.2	NC_001145.3	924431
chrXIII	832339	833253	+	GPI12	YMR281W	BK006946.2	NC_001145.3	924431
chrXIII	833356	835098	-	AEP2	YMR282C	BK006946.2	NC_001145.3	924431
chrXIII	835326	836867	-	RIT1	YMR283C	BK006946.2	NC_001145.3	924431
chrXIII	837928	838016	+	SUP8	YNCM0037W	BK006946.2	NC_001145.3	924431
chrXIII	838187	839995	+	YKU70	YMR284W	BK006946.2	NC_001145.3	924431
chrXIII	840144	841691	-	NGL2	YMR285C	BK006946.2	NC_001145.3	924431
chrXIII	841942	842202	+	MRPL33	YMR286W	BK006946.2	NC_001145.3	924431
chrXIII	842436	845345	-	DSS1	YMR287C	BK006946.2	NC_001145.3	924431
chrXIII	845571	848486	+	HSH155	YMR288W	BK006946.2	NC_001145.3	924431
chrXIII	848685	849809	+	ABZ2	YMR289W	BK006946.2	NC_001145.3	924431
chrXIII	850074	851591	-	HAS1	YMR290C	BK006946.2	NC_001145.3	924431
chrXIII	852630	854390	+	TDA1	YMR291W	BK006946.2	NC_001145.3	924431
chrXIII	854795	855293	+	GOT1	YMR292W	BK006946.2	NC_001145.3	924431
chrXIII	855399	856793	-	HER2	YMR293C	BK006946.2	NC_001145.3	924431
chrXIII	856966	858087	+	JNM1	YMR294W	BK006946.2	NC_001145.3	924431
chrXIII	858297	858890	-	YMR295C	YMR295C	BK006946.2	NC_001145.3	924431
chrXIII	859215	860891	-	LCB1	YMR296C	BK006946.2	NC_001145.3	924431
chrXIII	861922	863520	+	PRC1	YMR297W	BK006946.2	NC_001145.3	924431
chrXIII	863819	864271	+	LIP1	YMR298W	BK006946.2	NC_001145.3	924431
chrXIII	864412	865350	-	DYN3	YMR299C	BK006946.2	NC_001145.3	924431
chrXIII	865559	867091	-	ADE4	YMR300C	BK006946.2	NC_001145.3	924431
chrXIII	867555	869627	-	ATM1	YMR301C	BK006946.2	NC_001145.3	924431
chrXIII	870073	872625	-	YME2	YMR302C	BK006946.2	NC_001145.3	924431
chrXIII	873291	874337	-	ADH2	YMR303C	BK006946.2	NC_001145.3	924431
chrXIII	874987	878679	+	UBP15	YMR304W	BK006946.2	NC_001145.3	924431
chrXIII	879063	880232	-	SCW10	YMR305C	BK006946.2	NC_001145.3	924431
chrXIII	881159	886516	+	FKS3	YMR306W	BK006946.2	NC_001145.3	924431
chrXIII	887003	888682	+	GAS1	YMR307W	BK006946.2	NC_001145.3	924431
chrXIII	888952	892221	-	PSE1	YMR308C	BK006946.2	NC_001145.3	924431
chrXIII	892988	895426	-	NIP1	YMR309C	BK006946.2	NC_001145.3	924431
chrXIII	895716	896669	-	YMR310C	YMR310C	BK006946.2	NC_001145.3	924431
chrXIII	896914	897603	-	GLC8	YMR311C	BK006946.2	NC_001145.3	924431
chrXIII	898405	899226	+	ELP6	YMR312W	BK006946.2	NC_001145.3	924431
chrXIII	899379	901307	-	TGL3	YMR313C	BK006946.2	NC_001145.3	924431
chrXIII	901709	902413	+	PRE5	YMR314W	BK006946.2	NC_001145.3	924431
chrXIII	902800	903849	+	YMR315W	YMR315W	BK006946.2	NC_001145.3	924431
chrXIII	904286	904393	+	YMR315W-A	YMR315W-A	BK006946.2	NC_001145.3	924431
chrXIII	904825	905835	+	DIA1	YMR316W	BK006946.2	NC_001145.3	924431
chrXIII	905662	905973	-	YMR316C-A	YMR316C-A	BK006946.2	NC_001145.3	924431
chrXIII	907364	910786	+	YMR317W	YMR317W	BK006946.2	NC_001145.3	924431
chrXIII	911061	912143	-	ADH6	YMR318C	BK006946.2	NC_001145.3	924431
chrXIII	912880	914538	-	FET4	YMR319C	BK006946.2	NC_001145.3	924431
chrXIII	916746	917051	+	YMR320W	YMR320W	BK006946.2	NC_001145.3	924431
chrXIII	917579	917896	-	YMR321C	YMR321C	BK006946.2	NC_001145.3	924431
chrXIII	918366	919079	-	SNO4	YMR322C	BK006946.2	NC_001145.3	924431
chrXIII	920088	921401	+	ERR3	YMR323W	BK006946.2	NC_001145.3	924431
chrXIII	922641	923015	+	PAU19	YMR325W	BK006946.2	NC_001145.3	924431
chrXIV	371	6098	-	YRF1-6	YNL339C	BK006947.3	NC_001146.8	784333
chrXIV	8330	9475	+	COS1	YNL336W	BK006947.3	NC_001146.8	784333
chrXIV	11452	12129	+	DDI2	YNL335W	BK006947.3	NC_001146.8	784333
chrXIV	12208	12876	-	SNO2	YNL334C	BK006947.3	NC_001146.8	784333
chrXIV	13267	14163	+	SNZ2	YNL333W	BK006947.3	NC_001146.8	784333
chrXIV	14832	15854	+	THI12	YNL332W	BK006947.3	NC_001146.8	784333
chrXIV	16118	17248	-	AAD14	YNL331C	BK006947.3	NC_001146.8	784333
chrXIV	18001	19302	-	RPD3	YNL330C	BK006947.3	NC_001146.8	784333
chrXIV	19541	22633	-	PEX6	YNL329C	BK006947.3	NC_001146.8	784333
chrXIV	22834	23274	-	MDJ2	YNL328C	BK006947.3	NC_001146.8	784333
chrXIV	24048	27173	+	EGT2	YNL327W	BK006947.3	NC_001146.8	784333
chrXIV	27337	28347	-	PFA3	YNL326C	BK006947.3	NC_001146.8	784333
chrXIV	28739	31378	-	FIG4	YNL325C	BK006947.3	NC_001146.8	784333
chrXIV	31944	33188	+	LEM3	YNL323W	BK006947.3	NC_001146.8	784333
chrXIV	33294	34235	-	KRE1	YNL322C	BK006947.3	NC_001146.8	784333
chrXIV	34696	37422	+	VNX1	YNL321W	BK006947.3	NC_001146.8	784333
chrXIV	37700	38554	+	YNL320W	YNL320W	BK006947.3	NC_001146.8	784333
chrXIV	38707	40329	-	HXT14	YNL318C	BK006947.3	NC_001146.8	784333
chrXIV	40619	42016	+	PFS2	YNL317W	BK006947.3	NC_001146.8	784333
chrXIV	42071	43075	-	PHA2	YNL316C	BK006947.3	NC_001146.8	784333
chrXIV	43324	44280	-	ATP11	YNL315C	BK006947.3	NC_001146.8	784333
chrXIV	44447	45214	+	DAL82	YNL314W	BK006947.3	NC_001146.8	784333
chrXIV	45308	48022	-	EMW1	YNL313C	BK006947.3	NC_001146.8	784333
chrXIV	48287	49216	+	RFA2	YNL312W	BK006947.3	NC_001146.8	784333
chrXIV	49397	51688	-	SKP2	YNL311C	BK006947.3	NC_001146.8	784333
chrXIV	51907	52431	-	ZIM17	YNL310C	BK006947.3	NC_001146.8	784333
chrXIV	52662	53924	+	STB1	YNL309W	BK006947.3	NC_001146.8	784333
chrXIV	54122	55897	-	KRI1	YNL308C	BK006947.3	NC_001146.8	784333
chrXIV	56446	57573	-	MCK1	YNL307C	BK006947.3	NC_001146.8	784333
chrXIV	58155	58808	+	MRPS18	YNL306W	BK006947.3	NC_001146.8	784333
chrXIV	58898	59791	-	BXI1	YNL305C	BK006947.3	NC_001146.8	784333
chrXIV	60297	61550	+	YPT11	YNL304W	BK006947.3	NC_001146.8	784333
chrXIV	61958	62943	-	RPS19B	YNL302C	BK006947.3	NC_001146.8	784333
chrXIV	63570	64562	-	RPL18B	YNL301C	BK006947.3	NC_001146.8	784333
chrXIV	65744	66052	+	TOS6	YNL300W	BK006947.3	NC_001146.8	784333
chrXIV	66517	68445	+	TRF5	YNL299W	BK006947.3	NC_001146.8	784333
chrXIV	68915	71443	+	CLA4	YNL298W	BK006947.3	NC_001146.8	784333
chrXIV	71673	76583	-	MON2	YNL297C	BK006947.3	NC_001146.8	784333
chrXIV	76946	78520	+	MRX6	YNL295W	BK006947.3	NC_001146.8	784333
chrXIV	78659	80260	-	RIM21	YNL294C	BK006947.3	NC_001146.8	784333
chrXIV	80640	82541	+	MSB3	YNL293W	BK006947.3	NC_001146.8	784333
chrXIV	82806	84017	+	PUS4	YNL292W	BK006947.3	NC_001146.8	784333
chrXIV	84169	85815	-	MID1	YNL291C	BK006947.3	NC_001146.8	784333
chrXIV	86218	87240	+	RFC3	YNL290W	BK006947.3	NC_001146.8	784333
chrXIV	87897	88736	+	PCL1	YNL289W	BK006947.3	NC_001146.8	784333
chrXIV	89210	89306	+	SNR40	YNCN0001W	BK006947.3	NC_001146.8	784333
chrXIV	90303	91424	+	CAF40	YNL288W	BK006947.3	NC_001146.8	784333
chrXIV	91994	94801	+	SEC21	YNL287W	BK006947.3	NC_001146.8	784333
chrXIV	95223	96080	+	CUS2	YNL286W	BK006947.3	NC_001146.8	784333
chrXIV	96241	96312	-	SUF6	YNCN0002C	BK006947.3	NC_001146.8	784333
chrXIV	96964	102232	-	YNL284C-B	YNL284C-B	BK006947.3	NC_001146.8	784333
chrXIV	100910	102232	-	YNL284C-A	YNL284C-A	BK006947.3	NC_001146.8	784333
chrXIV	102716	102789	+	YNCN0003W	YNCN0003W	BK006947.3	NC_001146.8	784333
chrXIV	103134	104102	-	MRPL10	YNL284C	BK006947.3	NC_001146.8	784333
chrXIV	104805	104877	+	YNCN0004W	YNCN0004W	BK006947.3	NC_001146.8	784333
chrXIV	105184	106695	-	WSC2	YNL283C	BK006947.3	NC_001146.8	784333
chrXIV	107687	108274	+	POP3	YNL282W	BK006947.3	NC_001146.8	784333
chrXIV	108467	108928	+	HCH1	YNL281W	BK006947.3	NC_001146.8	784333
chrXIV	109095	110411	-	ERG24	YNL280C	BK006947.3	NC_001146.8	784333
chrXIV	110917	112902	+	PRM1	YNL279W	BK006947.3	NC_001146.8	784333
chrXIV	113271	116453	+	CAF120	YNL278W	BK006947.3	NC_001146.8	784333
chrXIV	116679	116867	+	YNL277W-A	YNL277W-A	BK006947.3	NC_001146.8	784333
chrXIV	117349	118809	+	MET2	YNL277W	BK006947.3	NC_001146.8	784333
chrXIV	119268	120998	+	BOR1	YNL275W	BK006947.3	NC_001146.8	784333
chrXIV	121118	122170	-	GOR1	YNL274C	BK006947.3	NC_001146.8	784333
chrXIV	122883	126599	+	TOF1	YNL273W	BK006947.3	NC_001146.8	784333
chrXIV	126805	129084	-	SEC2	YNL272C	BK006947.3	NC_001146.8	784333
chrXIV	129522	135383	-	BNI1	YNL271C	BK006947.3	NC_001146.8	784333
chrXIV	135940	137661	-	ALP1	YNL270C	BK006947.3	NC_001146.8	784333
chrXIV	137699	138094	+	BSC4	YNL269W	BK006947.3	NC_001146.8	784333
chrXIV	138550	140385	+	LYP1	YNL268W	BK006947.3	NC_001146.8	784333
chrXIV	140878	144078	+	PIK1	YNL267W	BK006947.3	NC_001146.8	784333
chrXIV	144280	145281	-	IST1	YNL265C	BK006947.3	NC_001146.8	784333
chrXIV	145563	146615	-	PDR17	YNL264C	BK006947.3	NC_001146.8	784333
